"81","2018-04-28 11:57:14","28","120","16","0","162","172.30.1.254"
"82","2018-04-28 11:58:14","28","127","16","0","164","172.30.1.254"
"83","2018-04-28 11:59:14","28","120","16","0","163","172.30.1.254"
"84","2018-04-28 12:00:14","28","127","16","0","162","172.30.1.254"
"85","2018-04-28 12:01:14","28","121","17","0","161","172.30.1.254"
"86","2018-04-28 12:02:14","28","124","16","0","160","172.30.1.254"
"87","2018-04-28 12:04:13","28","120","16","0","171","172.30.1.254"
"88","2018-04-28 12:05:13","28","133","17","0","162","172.30.1.254"
"89","2018-04-28 12:06:14","28","132","17","0","162","172.30.1.254"
"90","2018-04-28 12:07:13","29","125","16","0","162","172.30.1.254"
"91","2018-04-28 12:08:13","29","122","16","0","163","172.30.1.254"
"92","2018-04-28 12:09:13","28","127","20","0","163","172.30.1.254"
"93","2018-04-28 12:10:13","29","120","16","0","162","172.30.1.254"
"94","2018-04-28 12:11:13","28","123","16","0","163","172.30.1.254"
"95","2018-04-28 12:12:13","29","122","16","0","163","172.30.1.254"
"96","2018-04-28 12:14:12","28","127","17","0","334","172.30.1.254"
"97","2018-04-28 12:15:13","29","144","20","0","305","172.30.1.254"
"98","2018-04-28 12:16:13","29","134","19","0","282","172.30.1.254"
"99","2018-04-28 12:18:12","29","132","18","0","321","172.30.1.254"
"100","2018-04-29 14:08:21","29","223","18","0","185","172.30.1.254"
"101","2018-04-29 14:09:21","28","191","14","0","151","172.30.1.254"
"102","2018-04-29 14:10:22","27","186","14","0","137","172.30.1.254"
"103","2018-04-29 14:11:21","28","194","13","0","136","172.30.1.254"
"104","2018-04-29 14:12:21","28","183","13","0","133","172.30.1.254"
"105","2018-04-29 14:13:21","28","183","13","0","136","172.30.1.254"
"106","2018-04-29 14:14:21","28","183","13","0","137","172.30.1.254"
"107","2018-04-29 14:16:21","28","174","13","0","154","172.30.1.254"
"108","2018-04-29 14:17:22","28","174","13","0","135","172.30.1.254"
"109","2018-04-29 14:18:22","28","175","13","0","136","172.30.1.254"
"110","2018-04-29 14:19:22","28","173","13","0","130","172.30.1.254"
"111","2018-04-29 14:21:23","28","175","13","0","138","172.30.1.254"
"112","2018-04-29 14:22:24","28","175","13","0","135","172.30.1.254"
"113","2018-04-29 14:23:24","28","180","13","0","136","172.30.1.254"
"114","2018-04-29 14:24:23","28","188","13","0","129","172.30.1.254"
"115","2018-04-29 14:25:24","27","180","14","0","134","172.30.1.254"
"116","2018-04-29 14:27:23","29","281","16","0","162","172.30.1.254"
"117","2018-04-29 14:28:23","28","281","16","0","124","172.30.1.254"
"118","2018-04-29 14:29:23","28","345","16","0","124","172.30.1.254"
"119","2018-04-29 14:31:23","28","352","16","0","146","172.30.1.254"
"120","2018-04-29 14:32:23","28","347","16","0","126","172.30.1.254"
"121","2018-04-29 14:33:23","28","340","16","0","124","172.30.1.254"
"122","2018-04-29 14:34:23","28","339","16","0","125","172.30.1.254"
"123","2018-04-29 14:35:23","28","343","16","0","127","172.30.1.254"
"124","2018-04-29 14:36:22","28","342","16","0","152","172.30.1.254"
"125","2018-04-29 14:37:23","27","351","16","0","125","172.30.1.254"
"126","2018-04-29 14:38:23","28","344","15","0","125","172.30.1.254"
"127","2018-04-29 14:39:23","28","348","16","0","128","172.30.1.254"
"128","2018-04-29 14:41:22","28","356","16","0","175","172.30.1.254"
"129","2018-04-29 14:42:22","28","354","16","0","129","172.30.1.254"
"130","2018-04-29 14:43:22","28","347","16","0","133","172.30.1.254"
