"315","2018-05-16 18:53:39","3","25","632","10","222.104.209.193"
"316","2018-05-16 18:54:40","3","25","631","10","222.104.209.193"
"317","2018-05-16 18:55:40","3","26","629","10","222.104.209.193"
"318","2018-05-16 18:56:40","3","25","637","10","222.104.209.193"
"319","2018-05-16 18:57:40","3","25","630","10","222.104.209.193"
"320","2018-05-16 18:58:40","3","25","629","10","222.104.209.193"
"321","2018-05-16 18:59:40","3","25","630","10","222.104.209.193"
"322","2018-05-16 19:00:39","3","25","626","10","222.104.209.193"
"323","2018-05-16 19:01:40","3","25","628","10","222.104.209.193"
"324","2018-05-16 19:02:39","3","25","637","10","222.104.209.193"
"325","2018-05-16 19:03:39","3","25","629","10","222.104.209.193"
"326","2018-05-16 19:05:39","3","25","675","10","222.104.209.193"
"327","2018-05-16 19:07:39","3","25","666","10","222.104.209.193"
"328","2018-05-16 19:08:39","3","25","674","10","222.104.209.193"
"329","2018-05-16 19:09:39","3","25","680","10","222.104.209.193"
"330","2018-05-16 19:10:39","3","25","674","10","222.104.209.193"
"331","2018-05-16 19:11:39","3","24","674","10","222.104.209.193"
"332","2018-05-16 19:12:39","3","24","671","10","222.104.209.193"
"333","2018-05-16 19:13:39","3","24","674","10","222.104.209.193"
"334","2018-05-16 19:14:39","3","24","673","10","222.104.209.193"
"335","2018-05-16 19:15:39","3","24","674","10","222.104.209.193"
"336","2018-05-16 19:16:39","3","24","676","10","222.104.209.193"
"337","2018-05-16 19:17:39","3","24","673","10","222.104.209.193"
"338","2018-05-16 19:18:39","3","22","675","10","222.104.209.193"
"339","2018-05-16 19:19:39","3","23","675","10","222.104.209.193"
"340","2018-05-16 19:20:39","3","23","674","10","222.104.209.193"
"341","2018-05-16 19:21:39","3","23","671","10","222.104.209.193"
"342","2018-05-16 19:22:39","3","23","680","10","222.104.209.193"
"343","2018-05-16 19:23:39","3","25","675","10","222.104.209.193"
"344","2018-05-16 19:25:39","3","24","687","10","222.104.209.193"
"345","2018-05-16 19:26:39","3","24","670","10","222.104.209.193"
"346","2018-05-16 19:27:39","3","24","657","10","222.104.209.193"
"347","2018-05-16 19:29:38","3","24","655","10","222.104.209.193"
"348","2018-05-16 19:30:39","3","24","667","10","222.104.209.193"
"349","2018-05-16 19:31:39","3","24","662","10","222.104.209.193"
"350","2018-05-16 19:32:39","3","24","668","10","222.104.209.193"
"351","2018-05-16 19:33:39","3","25","654","10","222.104.209.193"
"352","2018-05-16 19:35:38","3","24","663","10","222.104.209.193"
"353","2018-05-16 19:37:38","3","25","631","10","222.104.209.193"
"354","2018-05-16 19:38:38","3","24","647","10","222.104.209.193"
"355","2018-05-16 19:39:38","4","24","651","10","222.104.209.193"
"356","2018-05-16 19:40:39","3","24","650","10","222.104.209.193"
"357","2018-05-16 19:41:38","3","24","632","10","222.104.209.193"
"358","2018-05-16 19:42:38","3","24","653","10","222.104.209.193"
"359","2018-05-16 19:43:38","3","24","654","10","222.104.209.193"
"360","2018-05-16 19:44:38","3","24","660","10","222.104.209.193"
"361","2018-05-16 19:45:38","3","24","661","10","222.104.209.193"
"362","2018-05-16 19:46:38","3","24","663","10","222.104.209.193"
"363","2018-05-16 19:47:38","3","24","659","10","222.104.209.193"
"364","2018-05-16 19:48:38","3","24","655","10","222.104.209.193"
"365","2018-05-16 19:49:38","3","23","665","11","222.104.209.193"
"366","2018-05-16 19:50:38","3","24","649","10","222.104.209.193"
"367","2018-05-16 19:51:38","3","24","654","10","222.104.209.193"
"368","2018-05-16 19:52:38","3","24","654","10","222.104.209.193"
"369","2018-05-16 19:53:38","3","24","655","10","222.104.209.193"
"370","2018-05-16 19:54:38","3","24","656","10","222.104.209.193"
"371","2018-05-16 19:55:38","3","24","643","10","222.104.209.193"
"372","2018-05-16 19:56:38","2","24","656","10","222.104.209.193"
"373","2018-05-16 19:58:37","31","24","652","10","222.104.209.193"
"374","2018-05-16 19:59:38","3","24","656","10","222.104.209.193"
"375","2018-05-16 20:00:38","3","24","658","10","222.104.209.193"
"376","2018-05-16 20:01:38","3","24","656","10","222.104.209.193"
"377","2018-05-16 20:02:38","3","25","656","10","222.104.209.193"
"378","2018-05-16 20:03:38","3","24","655","10","222.104.209.193"
"379","2018-05-16 20:05:37","31","24","656","10","222.104.209.193"
"380","2018-05-16 20:06:38","3","24","656","10","222.104.209.193"
"381","2018-05-16 20:08:37","3","24","656","10","222.104.209.193"
"382","2018-05-16 20:09:37","3","24","656","10","222.104.209.193"
"383","2018-05-16 20:10:37","3","25","654","10","222.104.209.193"
"384","2018-05-16 20:12:37","3","25","657","10","222.104.209.193"
"385","2018-05-16 20:13:37","3","24","658","10","222.104.209.193"
"386","2018-05-16 20:15:37","3","25","655","10","222.104.209.193"
"387","2018-05-16 20:16:37","3","25","663","10","222.104.209.193"
"388","2018-05-16 20:17:37","3","25","694","10","222.104.209.193"
"389","2018-05-16 20:18:37","3","25","629","10","222.104.209.193"
"390","2018-05-16 20:19:37","3","25","620","10","222.104.209.193"
"391","2018-05-16 20:20:37","3","25","620","10","222.104.209.193"
"392","2018-05-16 20:21:37","3","25","630","10","222.104.209.193"
"393","2018-05-16 20:23:37","3","25","631","10","222.104.209.193"
"394","2018-05-16 20:25:36","3","24","639","10","222.104.209.193"
"395","2018-05-16 20:26:37","3","24","628","10","222.104.209.193"
"396","2018-05-16 20:27:37","3","24","624","10","222.104.209.193"
"397","2018-05-16 20:28:36","3","24","614","10","222.104.209.193"
"398","2018-05-16 20:29:37","3","25","624","10","222.104.209.193"
"399","2018-05-16 20:30:37","3","25","627","10","222.104.209.193"
"400","2018-05-16 20:31:37","3","26","629","10","222.104.209.193"
"401","2018-05-16 20:32:36","3","26","626","10","222.104.209.193"
"402","2018-05-16 20:33:37","3","26","626","10","222.104.209.193"
"403","2018-05-16 20:34:37","3","26","668","10","222.104.209.193"
"404","2018-05-16 20:35:37","3","26","633","10","222.104.209.193"
"405","2018-05-16 20:36:37","3","25","647","10","222.104.209.193"
"406","2018-05-16 20:37:37","3","26","647","10","222.104.209.193"
"407","2018-05-16 20:38:37","3","26","649","10","222.104.209.193"
"408","2018-05-16 20:40:36","3","26","645","10","222.104.209.193"
"409","2018-05-16 20:41:37","3","26","638","10","222.104.209.193"
"410","2018-05-16 20:42:36","3","26","640","10","222.104.209.193"
"411","2018-05-16 20:43:36","3","26","647","10","222.104.209.193"
"412","2018-05-16 20:44:36","3","26","627","10","222.104.209.193"
"413","2018-05-16 20:45:36","3","26","644","10","222.104.209.193"
